time_s,sur1_input_valid,sur1_dp_doppler_hz,sur1_retained,sur1_retained_doppler_hz,sur2_input_valid,sur2_dp_doppler_hz,sur2_retained,sur2_retained_doppler_hz,sur3_input_valid,sur3_dp_doppler_hz,sur3_retained,sur3_retained_doppler_hz,rtk_x_m,rtk_y_m,rtk_z_m
18.04,1,5.0,1,5.0,1,-27.5,1,-27.5,1,27.5,0,,-0.8024690483631587,4.8558123441670125,1.5383750076016092
18.08,1,5.0,1,5.0,1,-27.5,0,,1,25.0,1,25.0,-0.827,4.843,1.539
18.12,1,5.0,1,5.0,1,-27.5,0,,1,25.0,1,25.0,-0.827,4.843,1.539
18.16,1,5.0,1,5.0,1,-27.5,1,-27.5,1,25.0,1,25.0,-0.8969379552967921,4.79653115721891,1.539
18.2,1,5.0,1,5.0,1,-27.5,1,-27.5,1,25.0,1,25.0,-0.976,4.744,1.539
18.24,1,5.0,1,5.0,1,-27.5,1,-27.5,1,22.5,1,22.5,-0.976,4.744,1.539
18.28,1,5.0,1,5.0,1,-27.5,1,-27.5,1,22.5,1,22.5,-1.076285468989145,4.665607837621161,1.5425311784855333
18.32,1,7.5,1,7.5,1,-27.5,1,-27.5,1,22.5,1,22.5,-1.1799567292739006,4.577826854223241,1.544
18.36,1,7.5,1,7.5,1,-27.5,1,-27.5,1,20.0,1,20.0,-1.271175780115686,4.493925565433442,1.544385137621802
18.4,1,7.5,0,,1,-27.5,1,-27.5,1,20.0,1,20.0,-1.383816064305236,4.374449310223833,1.5469510249686045
18.44,1,10.0,1,10.0,1,-27.5,1,-27.5,1,20.0,1,20.0,-1.4283555634557155,4.318290811294967,1.5461764249833787
18.48,1,10.0,1,10.0,1,-27.5,1,-27.5,1,20.0,1,20.0,-1.472895062606191,4.262132312366107,1.5454018249981532
18.52,1,12.5,1,12.5,1,-27.5,0,,1,17.5,1,17.5,-1.496,4.233,1.545
18.56,1,12.5,1,12.5,1,-27.5,0,,1,17.5,1,17.5,-1.496,4.233,1.545
18.6,1,15.0,1,15.0,1,-27.5,0,,1,17.5,1,17.5,-1.4995388556463094,4.22756908291903,1.545
18.64,1,15.0,1,15.0,1,-27.5,1,-27.5,1,17.5,1,17.5,-1.5747563101917623,4.112136355646306,1.545
18.68,1,17.5,1,17.5,1,-27.5,1,-27.5,1,15.0,1,15.0,-1.6265529751135934,4.021004976566641,1.545
18.72,1,17.5,0,,1,-27.5,1,-27.5,1,15.0,1,15.0,-1.6685152478219172,3.9400777363434454,1.545
18.76,1,20.0,1,20.0,1,-27.5,1,-27.5,1,15.0,1,15.0,-1.7018552362232038,3.869216632256056,1.546127310066119
18.8,1,20.0,1,20.0,1,-27.5,1,-27.5,1,15.0,1,15.0,-1.731543388213351,3.80261888589978,1.5477320750385595
18.84,1,20.0,1,20.0,1,-27.5,1,-27.5,1,15.0,1,15.0,-1.7605828655419742,3.7362023465891205,1.5491595104440563
18.88,1,22.5,1,22.5,1,-27.5,1,-27.5,1,15.0,1,15.0,-1.7871806175163,3.6704679024240012,1.5499194462147514
18.92,1,22.5,1,22.5,1,-27.5,1,-27.5,1,15.0,1,15.0,-1.8137783694906282,3.6047334582588757,1.5506793819854465
18.96,1,22.5,1,22.5,1,-27.5,1,-27.5,1,15.0,1,15.0,-1.825,3.577,1.551
19.0,1,22.5,1,22.5,1,-27.5,1,-27.5,1,15.0,1,15.0,-1.825,3.577,1.551
19.04,1,22.5,1,22.5,1,-27.5,1,-27.5,1,15.0,0,,-1.8730023729438696,3.4527585641452787,1.5531177517475236
19.08,1,22.5,1,22.5,1,-27.5,1,-27.5,1,15.0,0,,-1.893,3.401,1.554
19.12,1,22.5,1,22.5,1,-27.5,1,-27.5,1,15.0,0,,-1.8996540381981635,3.383159462802025,1.5540964353362052
19.16,1,22.5,1,22.5,1,-27.5,1,-27.5,1,15.0,0,,-1.947697561194253,3.2543471185371478,1.5547927182781776
19.2,1,22.5,1,22.5,1,-27.5,1,-27.5,1,15.0,0,,-1.962,3.216,1.555
19.24,1,22.5,1,22.5,1,-27.5,1,-27.5,1,15.0,0,,-1.988654377190141,3.143376479539906,1.5565451812863849
19.28,1,22.5,1,22.5,1,-27.5,1,-27.5,1,15.0,0,,-2.031,3.028,1.559
19.32,1,22.5,1,22.5,1,-27.5,1,-27.5,1,15.0,0,,-2.0349925180018076,3.016785721494923,1.5591761405000797
19.36,1,22.5,1,22.5,1,-27.5,1,-27.5,1,12.5,0,,-2.0706631635029966,2.916593173101878,1.5607498454486617
19.4,1,22.5,1,22.5,1,-27.5,1,-27.5,1,12.5,0,,-2.1131639791473233,2.7969713632793045,1.5628211002404246
19.44,1,22.5,1,22.5,1,-27.5,1,-27.5,1,12.5,0,,-2.168,2.642,1.566
19.48,1,22.5,1,22.5,1,-27.5,1,-27.5,1,10.0,1,10.0,-2.168,2.642,1.566
19.52,1,22.5,1,22.5,1,-27.5,1,-27.5,1,10.0,1,10.0,-2.174001486776388,2.625968631213758,1.5661644242952435
19.56,1,22.5,1,22.5,1,-27.5,1,-27.5,1,7.5,1,7.5,-2.22531784651225,2.488890683974127,1.5675703519592399
19.6,1,22.5,1,22.5,1,-27.5,1,-27.5,1,7.5,1,7.5,-2.274577519184352,2.353262758943685,1.568
19.64,1,25.0,1,25.0,1,-27.5,1,-27.5,1,7.5,1,7.5,-2.318527609562865,2.2294171713114057,1.5679198897164803
19.68,1,25.0,1,25.0,1,-27.5,1,-27.5,1,5.0,0,,-2.3454389248751637,2.148683225374509,1.567529870653983
19.72,1,25.0,1,25.0,1,-27.5,1,-27.5,1,2.5,0,,-2.3723502401874628,2.067949279437612,1.567139851591486
19.76,1,25.0,1,25.0,1,-27.5,1,-27.5,1,2.5,0,,-2.398852719442488,1.9842286618119145,1.5664733525174221
19.8,1,25.0,1,25.0,1,-27.5,1,-27.5,1,0.0,0,,-2.4251266463080423,1.8988383994988631,1.5656522923028737
19.84,1,25.0,1,25.0,1,-27.5,1,-27.5,1,-2.5,0,,-2.4510015255661477,1.8137725230499355,1.564682442821197
19.88,1,27.5,1,27.5,1,-27.5,1,-27.5,1,-5.0,1,-5.0,-2.4753340755968805,1.7299604062774117,1.5631375190097219
19.92,1,27.5,1,27.5,1,-25.0,0,,1,-7.5,1,-7.5,-2.4996666256276154,1.6461482895048805,1.5615925951982466
19.96,1,27.5,1,27.5,1,-25.0,1,-25.0,1,-10.0,0,,-2.509,1.614,1.561
20.0,1,27.5,1,27.5,1,-22.5,1,-22.5,1,-12.5,0,,-2.509,1.614,1.561
